school,exam,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correct_answer,rationale,question_type,image,url,wrong_answer
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A large spill has occurred in a laboratory involving venous blood. Which of the following actions should the phlebotomist take?,Cover the spill until maintenance arrives.,Pour bleach on the spill and let it soak for 60 seconds.,Evacuate the laboratory.,Apply a liquid thickening agent on top of the spill.,,,,B,"For blood spills, OSHA and CDC guidelines (Bloodborne Pathogens Standard 29 CFR 1910.1030) require immediate disinfection with 10% bleach solution contact time of at least 10 minutes (often rounded to 60 seconds for initial soak), followed by cleanup with PPE to inactivate HIV/HBV. Covering delays disinfection; evacuation is for chemical fires; thickeners are for mercury spills.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of following is a phlebotomist required to document on a CBC specimen label?,Patient's insurance provider name,Phlebotomist's full name,Phlebotomist's certification number,Patient's identification number,,,,D,"CLSI H3-A6 and CAP accreditation require at minimum two patient identifiers (e.g., full name and ID number like MRN/DOB) on labels to prevent mislabeling and wrong-patient errors in CBC (EDTA lavender tube). Insurance is on requisition; phlebotomist name/certification may be optional for chain-of-custody but not identifiers.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following accommodations should a phlebotomist make to increase a patient's comfort for venipuncture?,Turn the patient's hand palm down.,Place the patient in a supine position.,Bend the patient's arm at the elbow.,Position the patient's hand at waist level.,,,,B,"For anxious or vasovagal-prone patients, supine positioning during venipuncture reduces syncope risk by maintaining cerebral perfusion and allowing quick recovery (AHA and CLSI patient comfort guidelines). Palm down hinders vein visualization; elbow bend tenses muscles; waist-level hand strains the arm.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,There has been a chemical spill in the laboratory. To which of the following should a phlebotomist refer for directions to clean up the spill?,CLIA,OSHA,SDS,CDC,,,,C,"Safety Data Sheets (SDS, formerly MSDS) per OSHA Hazard Communication Standard (29 CFR 1910.1200) provide chemical-specific spill cleanup instructions, including PPE, absorbents, and neutralization for safe handling. CLIA regulates labs; OSHA sets standards but SDS details them; CDC offers general guidance.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following blood collection systems uses interchangeable multi-sample tubes that allow a phlebotomist to draw several blood specimens at the same time?,Evacuation system,Hypodermic and syringe system,Winged infusion and syringe system,Lancet microcollection system,,,,A,"The evacuation system, also known as the vacuum tube system, uses a holder with interchangeable multi-sample tubes (like BD Vacutainer tubes) that create negative pressure to draw blood directly into the tubes. This allows efficient collection of multiple specimens in one venipuncture without changing needles, reducing patient discomfort and contamination risk. Option B uses a single syringe for one draw at a time. Option C is for infusion access, not multi-sample. Option D is for capillary microcollections, not venipuncture tubes.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following forms commonly accompanies a toxicology drug screen for legal purposes?,Chain of custody,Requisition,Encounter,CMS 1500,,,,A,"For legal toxicology drug screens (e.g., workplace or forensic testing), a chain of custody form is essential to document the handling, transfer, and integrity of the specimen from collection to analysis, ensuring admissibility in court. It prevents tampering allegations. Option B is a general lab order form. Option C refers to clinical visit notes. Option D is a medical billing form unrelated to specimen tracking.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist should identify that a blood spot collection for inborn errors of metabolism requires which of the following?,The newborn must be at least 3 days old.,The circles on the filter paper must be at least half filled.,The first drop of blood immediately following the puncture must be included.,The specimen must be completely dried before the test can be processed.,,,,D,"Newborn screening for inborn errors of metabolism (e.g., PKU) via blood spot on filter paper requires the specimen to air-dry completely (typically 2-4 hours) before packaging to prevent bacterial growth, hemolysis, or inaccurate results. Option A is incorrect as collection is ideally 24-48 hours post-birth. Option B requires full saturation, not just half. Option C advises wiping away the first drop to avoid tissue fluid contamination.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Blood collection tubes fill correctly during venipuncture due to which of the following factors?,The high pressure in the arterial system,The high pressure in the venous system,The positive pressure created by the tourniquet,The negative pressure within the tube,,,,D,"Evacuated tubes fill due to the vacuum (negative pressure) inside, which draws blood from the vein once the needle punctures it. Venous pressure is low (~5-10 mmHg), but the vacuum provides the suction force. Option A involves arteries, not venipuncture. Option B overstates venous pressure. Option C: Tourniquet increases venous pressure slightly but doesn't fill the tube.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist is collecting a urine drug screen from a Department of Transportation employee. The phlebotomist should take the specimen temperature at which of the following times following collection?,Before 4 min,At 5 min,At 15 min,After 30 min,,,,A,"DOT regulations (49 CFR Part 40) require urine specimen temperature to be checked within 4 minutes of collection to verify it's fresh (90-100°F) and not substituted. This prevents fraud detection delays. Later times (B, C, D) risk cooling below detectable range.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following actions should a phlebotomist take first when a patient refuses a collection procedure?,Explain the importance of the procedure to the patient.,Accept the decision and dismiss the patient.,Document the patient's refusal.,Notify the provider.,,,,A,"Patient autonomy requires informed consent; first, educate on the procedure's medical necessity to encourage voluntary participation or clarify refusal. This respects rights under HIPAA and ethical standards. Documentation (C) and notification (D) follow if refusal persists. Dismissing (B) skips education.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist is preparing to draw blood from a patient for therapeutic drug monitoring. Which of the following questions should the phlebotomist ask?,"""When was your last dose of lithium?""","""For how long have you been fasting?""","""When did you have your last alcoholic beverage?""","""Have you finished drinking the glucose solution?""",,,,A,"Therapeutic drug monitoring (TDM) for lithium requires timing the draw relative to the last dose for accurate peak/trough levels, as lithium has a narrow therapeutic range (0.6-1.2 mEq/L). Options B and D relate to glucose tolerance tests. Option C is for alcohol screening.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following is an appropriate technique when preparing a site for venipuncture after applying antiseptic?,Wipe with clean gauze.,Allow to air dry.,Blow on site.,Wave hands over site.,,,,B,"CDC and CLSI guidelines recommend allowing alcohol-based antiseptics to air-dry (15-30 seconds) for full disinfection and to avoid stinging or contaminating the needle with wet antiseptic, which could hemolyze samples. Wiping (A) removes antiseptiBlowing/waving (C, D) introduces contaminants or moisture.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist allows another administrative employee to use their login password to enter a patient's laboratory results. Which of the following regulates the confidentiality that has been breached in this situation?,OSHA,HIPAA,FDA,CLIA,,,,B,"HIPAA (Health Insurance Portability and Accountability Act) mandates protected health information (PHI) security, including unique user IDs and passwords; sharing violates the Security Rule (45 CFR 164.312). OSHA focuses on safety. FDA regulates devices. CLIA regulates labs but not IT security.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,An adult patient gives implied consent to a phlebotomist when which of the following occurs?,When the patient signs a release for their laboratory results,When the patient signs a document of agreement for a research study,When the patient offers their arm out to the phlebotomist,When the patient's family member nods for the phlebotomist to proceed,,,,C,"Implied consent for routine phlebotomy occurs through voluntary actions like extending the arm, indicating agreement without verbal/written affirmation (per AMA and state laws for competent adults). Options A and B are explicit releases. Option D requires legal authorization for surrogates.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following should a phlebotomist anticipate for a patient who has been taking warfarin?,Fasting requirement,Alternate antiseptic required,Increased bleeding time,Specimen placed on ice,,,,C,"Warfarin is an oral anticoagulant (vitamin K antagonist) that inhibits clotting factors II, VII, IX, and X, prolonging prothrombin time (PT) and international normalized ratio (INR), leading to increased bleeding risk and time during venipuncture. Phlebotomists should use gentle techniques, monitor for hematoma, and apply pressure longer post-draw. Option A relates to metabolic tests. Option B is unrelated to anticoagulants. Option D is for lactate or ammonia stability.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following items should a phlebotomist recognize as part of the aseptic technique protocol?,Standard precautions,Safety devices,Quality control logs,Disaster emergency plan,,,,A,"Aseptic technique in phlebotomy prevents microbial contamination via standard precautions (CDC guidelines): hand hygiene, gloves, surface disinfection, and avoiding touch contamination. These are core to sterile procedures. Option B prevents needlestick injuries, not asepsis. Option C tracks test accuracy. Option D addresses crises.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following needles should a phlebotomist use for a venipuncture using a winged infusion set and a 5 mL syringe?,23-gauge,18-gauge,25-gauge,27-gauge,,,,A,"Winged (butterfly) infusion sets with a 5 mL syringe for venipuncture typically use 23-gauge needles for adults, balancing blood flow (adequate for small volumes) with vein access in fragile sites like hands/antecubital. 18-gauge is too large (traumatic). 25/27-gauge are for pediatrics/microdraws, risking hemolysis/slow fill.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following information should a phlebotomist document during a glucose tolerance test?,Flavor of the glucose solution,Time the glucose load was completed,Amount of water ingested during the procedure,Volume of blood obtained during the procedure,,,,B,"Glucose tolerance tests (GTT) require precise timing: document completion of the 75-100g glucose load to schedule timed draws (e.g., fasting, 1hr, 2hr) accurately for diagnosing diabetes (OGTT per ADA). Flavor (A) is irrelevant. Water (C) isn't standardized. Blood volume (D) isn't critical if sufficient.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following pairs of blood tests is appropriate for a fasting specimen?,Glucose and triglycerides,BUN and alkaline phosphatase,Creatinine and total protein,Lactate dehydrogenase and albumin,,,,A,"Fasting (8-12 hours) is required for accurate glucose (elevated postprandially) and triglycerides (lipemia interferes) levels, per CLSI guidelines. BUN/ALP (B), creatinine/total protein (C), LDH/albumin (D) are non-fasting stable.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist reports a stat result to a provider by verbal report. The phlebotomist should follow this with documentation that contains which of the following?,Patient's insurance information,Room number of the patient,Name of the provider contacted,Provider's phone number,,,,C,"Verbal stat reporting (critical results) requires written follow-up per Joint Commission (NPSG.02.03.01) including the provider's name for accountability, audit trail, and communication verification. Insurance (A), room (B), phone (D) aren't essential for result relay.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist has entered incorrect information in a patient's paper chart after a venipuncture procedure. Which of the following actions should the phlebotomist take to correct the error?,Notify the provider about the error.,Ask an administrator to erase the error and input the correct information.,Strike a line through the error and initial.,Erase the error and enter correct information.,,,,C,"Paper chart corrections follow legal/medical standards (e.g., HIPAA, Joint Commission): single line through error, write correction above, date/initial to maintain audit trail without obliteration. Erasing (D) or delegating (B) risks tampering appearance. Provider notification (A) if clinically significant.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A laboratory is scheduled for a routine annual inspection with the primary focus on equipment maintenance logs. Which of the following areas will be the focus of the inspection?,Mechanical safety,Chemical safety,Radiation safety,Electrical safety,,,,D,"Equipment maintenance logs in annual inspections (CLIA, CAP, Joint Commission) emphasize electrical safety: grounding, cords, outlets to prevent shocks/fires, as analyzers/centrifuges are electrically powered. Mechanical (A) is structural. Chemical (B)/radiation (C) are separate.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,"According to the Joint Commission, which of the following should a phlebotomist use as a unique identifier when establishing correct inpatient identification?",Patient's room number,Patient's bed label,Patient's inpatient chart demographics,Patient's verbal confirmation,,,,D,"Joint Commission NPSG.01.01.01 requires two patient identifiers (e.g., name/DOB) verified verbally for inpatients to prevent wrong-patient errors in phlebotomy; verbal confirmation ensures active patient involvement. Room/bed (A/B) aren't unique. Chart demographics (C) are passive.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist is planning to collect a specimen to measure a patient's serum cortisol level. Which of the following factors should the phlebotomist consider?,Body temperature,Time of day,Alcohol consumption,Prandial status,,,,B,"Cortisol exhibits diurnal rhythm (peaks 6-8 AM, nadir evening); collection timing is critical for accurate diagnosis of adrenal disorders (e.g., Cushing's). Body temp (A), alcohol (C), meals (D) have minimal direct impact.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A patient is scheduled for a 3hr glucose tolerance test at an outpatient laboratory After verifying the patients identity which of the following actions should the phlebotomist take,Instruct the patient to finish drinking the glucose within 30 min,Prepare the patients middle finger for capillary collection,Confirm the patient fasted for the proper length of time,Obtain the patients current vitals,,,,C,"Confirming the patient fasted for the proper length of time (typically 8-12 hours for a 3-hour GTT) is essential because fasting ensures accurate baseline glucose levels before the glucose load is administered; without proper fasting, the test results will be invalid due to elevated glucose from recent food intake, leading to false positives for diabetes or glucose intolerance. Instructing to finish glucose within 30 min is correct for administration but comes after fasting confirmation. Capillary collection is not standard for GTT (venous blood is used). Vitals are not required for GTT preparation.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following must a phlebotomist perform to demonstrate proficiency in aseptic technique,Proper needle insertion angle,Proper disposal of contaminated materials,Correct tube selection and order of collection,Correct vein anchoring,,,,B,"Proper disposal of contaminated materials (e.g., needles, gauze in sharps/biohazard containers) is a core aseptic technique to prevent microbial contamination and cross-infection between patient and phlebotomist/environment. Needle angle, tube order, and vein anchoring are venipuncture skills but not primarily aseptic; they relate more to successful collection than sterility. Aseptic technique focuses on breaking infection transmission chain via hand hygiene, site disinfection, and waste handling.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following is essential when performing quality control for CLIA waived testing,Ensuring the sterility of the testing medium,Transporting specimens,Confirming the requisition order,Verifying date of expiration,,,,D,"Verifying date of expiration on QC materials, test kits, and controls is essential for CLIA-waived tests (e.g., glucose, pregnancy) because expired reagents degrade, leading to inaccurate results, false negatives/positives, and regulatory non-compliance during inspections. Sterility is not typically required for waived tests (non-sterile like urine dipsticks). Transport and requisitions are pre-analytical, not QC-specific.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist should report a critical value for point of care testing to which of the following,Patient,Physician,Insurance company,Office manager,,,,B,"Critical values (e.g., glucose <50 or >400 mg/dL, potassium >6.0 mEq/L) from POCT must be immediately reported to the physician or ordered provider per lab policy/CLIA to enable timely intervention and prevent patient harm; phlebotomists are often responsible for verbal notification followed by documentation. Reporting to patient risks alarm without context. Insurance/office manager irrelevant to clinical urgency.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following information must a phlebotomist include on the label of a venipuncture specimen,Phlebotomists credentials,Ordering providers NPI number,Time of the venipuncture,Location of the venipuncture,,,,C,"Time of venipuncture is required on labels for timed studies (e.g., glucose tolerance, drug levels, ammonia) to calculate intervals accurately; without collection time, results may be rejected or misinterpreted. Phlebotomist credentials not needed (signature/ID optional). NPI/location not standard label elements (patient ID, DOB, date essential).",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist is processing a urine specimen in the laboratory Which of the following personal protective equipment is required to maintain safety regulations in the laboratory,Face shield,Hairnet,Shoe covers,Surgical gloves,,,,D,"Surgical gloves (non-sterile, powder-free) are required for handling urine specimens per OSHA bloodborne pathogen standard (29 CFR 1910.1030) to protect skin from infectious splashes/aerosols during processing/pouring. Face shield optional unless splashing risk. Hairnet/shoe covers not standard for urine processing (food service/gowning areas).",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following specimens requires a chain of custody form,Blood for HIV testing,Sputum for tuberculosis testing,Blood for paternity testing,Swab for chlamydia testing,,,,C,"Blood for paternity testing requires chain of custody (COC) form documenting specimen handling, collectors, times, and seals for legal/forensic purposes to prove authenticity and prevent tampering/substitution in court. HIV/TB/chlamydia are diagnostic, not typically legal; COC optional unless court-ordered.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist is drawing a capillary blood specimen on a 2monthold infant Which of the following techniques should the phlebotomist use to avoid hemolysis of the specimen,Squeeze the heel with a generous amount of pressure,Puncture after alcohol preparation while the heel is still wet,Warm the heel prior to puncture,Scrape the blood off the heel immediately with a microtube,,,,C,"Warming the heel (e.g., warm pack 40-42°C for 5-10 min) prior to puncture increases blood flow, promotes free-flowing drops, and minimizes squeezing which lyses RBCs releasing hemoglobin (hemolysis), invalidating tests like potassium/chemistry. Excessive squeezing causes hemolysis via trauma. Puncturing wet alcohol contaminates. Scraping causes tissue fluid dilution/hemolysis.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following causes hemolysis,Using too large a needle with respect to vein size,Allowing the blood to clot before centrifuging,Vigorously inverting the collection tubes,Leaving the tourniquet on for 30 to 60 seconds,,,,C,"Vigorously inverting tubes (should be gentle 8-10 times) causes RBC shearing/lysis from mechanical trauma, elevating potassium/LDH falsely. Large needle ok if appropriate. Clotting ok for serum. Tourniquet <1 min ok (2 min max).",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,To prevent iatrogenic anemia it is necessary to,know the patients past illnesses prior to taking blood,document every time in a patients chart that blood is taken,speak to the patients nurse prior to taking blood,ask the patient if they are taking any medications,,,,B,"Documenting every blood draw volume/time in chart tracks cumulative draws preventing excessive phlebotomy (common ICU cause of anemia, >500mL/week risky); enables monitoring Hgb trends/justification. Past illnesses/meds not directly relevant. Nurse consult good but documentation primary.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist has inadvertently squeezed a patients puncture site firmly during a capillary procedure Which of the following complications could result from this action,Hemostasis,Hemolysis,Homeostasis,Hypobilirubinemia,,,,B,"Firm squeezing lyses RBCs via trauma releasing intracellular fluid/hemoglobin (hemolysis), falsely elevating potassium/LDH, invalidating specimen; tissue fluid dilution also occurs. Hemostasis is clotting (desired). Homeostasis balance. Hypobilirubinemia low bili unrelated.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist is instructing a patient who has a suspected UTI about urine sample collection The phlebotomist should instruct the patient to,collect the sample in a clean container,collect the sample midstream,collect a firstmorning specimen,collect a 24hr urine sample,,,,B,"Midstream clean-catch (discard first-void, collect midstream in sterile container) minimizes urethral/meatal contamination for UTI culture/sensitivity, reducing false positives from colonizing bacteria. Clean container insufficient alone. First morning good for some (routine UA) but not UTI. 24hr for quantitative.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist is anchoring the vein prior to a venipuncture Which of the following distances from the puncture site should the phlebotomist use,3 to 4 inches below,1 to 2 inches above,3 to 4 inches above,1 to 2 inches below,,,,D,"Anchor 1-2 inches below site with thumb/index stabilizing skin taut, immobilizing vein preventing 'rolling' during bevel entry; too far reduces tension. Above anchor compresses vein. 3-4 inches excessive.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,When drawing blood on a preschooler the phlebotomist should,explain the procedure to the parent and child,not tell the child when the needle insertion is coming,obtain a heel stick,obtain a thumb stick,,,,A,"Explaining simply to child/parent (age-appropriate, 'quick pinch like vaccine') reduces anxiety/cooperation improves; preschoolers (3-5yo) understand, builds trust. No surprises traumatizes. Heel/thumb for infants (<1yo).",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,For a dermal puncture on an infant the maximum depth of the lancet should be,3 mm,2 mm,0.30 mm,0.20 mm,,,,B,"2 mm max depth for infant heel (medial/lateral) prevents bone/cartilage puncture (calcaneus risk), adequate microsample (100-500uL) while minimizing pain/hemolysis. 3mm excessive. 0.2-0.3mm insufficient adults.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following organizations regulates laboratory chemical hazards and exposure,DEA,OSHA,FDA,CLIA,,,,B,"OSHA (Occupational Safety and Health Administration) regulates chemical hazards via Hazard Communication Standard (HazCom/GHS) requiring SDS, labeling, training for lab chemicals (acids, solvents). DEA controlled substances. FDA devices/reagents. CLIA testing.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A laboratory is scheduled for a routine annual inspection with the primary focus on equipment maintenance logs Which of the following areas will be the focus of the inspection,Mechanical safety,Chemical safety,Radiation safety,Electrical safety,,,,D,"Electrical safety focus for annual inspections (e.g., CLIA/CAP) verifies maintenance logs for centrifuges, analyzers preventing shocks/fires via grounding, cords, calibration. Mechanical/chemical/radiation separate.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following tube additives promotes clot formation,Heparin,Oxalate,Citrate,Silica,,,,D,Silica (glass particles in red/SST tubes) activates clotting factors promoting clot formation for serum chemistry (30-60min); heparin/citrate anticoagulants prevent clotting. Oxalate potassium anticoagulant.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist is collecting a postaccidentinjury blood sample from a Department of Transportation employee Which of the following forms should the phlebotomist complete to comply with federal guidelines,Department of Motor Vehicles form,Facility incident form,Workers compensation form,Chain of custody form,,,,D,Chain of custody form required for DOT post-accident alcohol/drug testing (49 CFR Part 40) documents specimen integrity from collection to lab for legal defensibility. Others not federal DOT-specific.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist experiences a needlestick injury and discusses the event with the patients partner without the patients permission The phlebotomist is now in violation of the following,OSHA,Needlestick Safety and Prevention Act,The Joint Commission,HIPAA,,,,D,Discussing needlestick (patient PHI exposure) with unauthorized partner violates HIPAA Privacy Rule (45 CFR 164) prohibiting disclosure without consent; breach notification may apply. OSHA/Needlestick Act exposure protocols. Joint Commission accreditation.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,When labeling a nonblood specimen why is it important to place the label on the container itself and not the lid,The label for the nonblood specimen is easier to read on the container,The label is more susceptible to contamination if it is on the lid,The lid will become contaminated by the nonblood specimen,Once the lid is removed in the lab the specimen is unlabeled,,,,D,Label on container (not lid) ensures identification remains with specimen when lid removed for processing/pouring preventing mislabeling/wrong patient results (CLSI/GP41). Lids interchangeable/contaminate but secondary.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,After anchoring the vein which of the following actions should the phlebotomist take next,Clean the site,Perform the procedure,Examine the needle,Reapply the tourniquet,,,,A,Clean site with 70% isopropyl alcohol (2% chlorhexidine alt) in circular outward motion x30-60sec air dry next after anchoring to disinfect skin reducing infection risk (CLSI H3); needle exam pre-procedure. No re-tourniquet.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following needles should a phlebotomist use for a venipuncture using a winged infusion set and a 5 mL syringe,23gauge,18gauge,25gauge,27gauge,,,,A,"23G butterfly (winged) ideal for fragile veins/5mL syringe (low vacuum/flow ok), minimizes trauma/hemolysis in peds/elderly/difficult sticks. 18G too large. 25/27G insufficient flow.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,The phlebotomist is instructing a patient on how to collect a C&S stool specimen Which of the following is a correct part of the explanation,Retrieve 2 centimeters of stool specimen from the toilet,Chill the stool specimen in a container,Avoid urinating in the stool specimen collection container,Collect the stool specimen in the morning,,,,C,Avoid urine in stool (use bedpan) prevents antimicrobial dilution/inhibition of culture growth (C&S enteric pathogens). No toilet (contam). Room temp transport. Timing any.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Anchoring the selected vein for a venipuncture using a winged infusion set serves which of the following purposes,Eliminates the need for tourniquet,Reduces the pain of needle insertion,Improves vein identification,Minimizes vein movement,,,,D,"Anchoring minimizes vein rolling/movement during butterfly bevel entry (fragile veins), stabilizing for successful puncture. Tourniquet still needed. Pain bevel/speed. ID pre-anchor.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist is preparing to draw blood from an infant To calculate the blood volume that can be drawn which of the following types of patient information must the phlebotomist have,Blood type,Height,Birth date,Weight,,,,D,Infant max blood volume: 1-5mL/kg (CLSI C46)/8wk <1yo <3mL total; weight calculates safe draw preventing iatrogenic anemia (5% Hct drop). Others irrelevant.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Aseptic techniques are followed by phlebotomists during phlebotomy procedures for which of the following reasons,To maintain the stability of patient specimens,To increase the likelihood of successful collection,To minimize the volume of blood sample required,To decrease the risk of infection to patients and phlebotomists,,,,D,"Aseptic (hand hygiene, alcohol cleanse, sterile needle) prevents HAIs (e.g., staph bacteremia) bidirectional patient-phlebotomist (OSHA BBP). Stability additive/temp. Volume skill. Success positioning.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A large spill has occurred in a laboratory involving venous blood Which of the following actions should the phlebotomist take,Cover the spill until maintenance arrives,Pour bleach on the spill and let it soak for 60 seconds,Evacuate the laboratory,Apply a liquid thickening agent on top of the spill,,,,B,"EPA/OSHA blood spill: bleach 1:10 (5.25%) soak 10-15min (not 60sec), wipe, disinfect; large spill absorbant first. No cover (spread). Evacuate chemical. Thickener superabsorbent optional.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,When a phlebotomy technician is introducing themselves after entering a patients room which of the following tones of voice should the technician use,Quiet and professional,Loud and authoritative,Assertive and humorous,Commanding and confident,,,,A,"Quiet/professional tone calms anxiety, promotes cooperation especially peds/elderly; clear enunciation without shouting. Others intimidate/escalate fear.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A patient informs the phlebotomist they have experienced syncope in their past venipuncture draws Which of the following body positions should the phlebotomist place the patient in,Recumbent,Prone,Seated,Standing,,,,A,Recumbent (supine legs elevated) prevents vasovagal syncope (hypotension from sight/smell blood) via gravity return to brain; history mandates. Prone unsafe airway. Seated ok low risk.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following complications can result from massaging probing fist pumping and prolonged tourniquet application,Exsanguination,Arteriosclerosis,Anaphylactic shock,Hemoconcentration,,,,D,Massage/probing/fist pumping >1min tourniquet causes fluid shift RBC concentration (hemoconcentration) falsly elevating proteins/glucose/BUN invalidating electrolytes. Exsanguin bleeding. Arterio hardening. Shock allergy.,regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,Which of the following describes the process of obtaining implied consent for venipuncture,The provider explains the procedure discusses risks informs the patient of alternative procedures and has the patient sign a consent form,The provider explains the procedure and the phlebotomist reviews the consent form with the patient prior to obtaining the signature,The phlebotomist explains the procedure the patient nods and tells the phlebotomist the procedure is understood and that there are no questions,The phlebotomist explains the procedure discusses risks informs the patient of alternative procedures and has the patient sign a consent form,,,,C,"Implied consent: phlebotomist explains procedure (purpose, risks like hematoma/bleeding), patient verbalizes understanding/offers arm (nods ok adults); routine draw no written. Written explicit high-risk/research. Provider explains optional.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,When performing a blood draw which of the following actions should a phlebotomist take next after confirming the ordered tests on the requisition slip,Prepare the collection equipment,Verify any diet restrictions and latex sensitivity,Perform hand hygiene and don gloves,Apply a tourniquet to the patients arm,,,,B,"Verify diet (fasting GTT/trig), allergies (latex/chlorhexidine) post-test confirm pre-equip to prevent errors/cancellations. Hand hygiene first but post-ID. Equipment after. Tourniquet last.",regular,,,
Phlebotomy Technician Certification,National Phlebotomy Technician Certification Exam,,A phlebotomist is preparing to collect a blood specimen from a patient who has selfreported needle phobia Which of the following actions should the phlebotomist take,Encourage the patient to chew gum during the procedure,Instruct the patient to lie supine during the procedure,Place the patients elbow joint in 90° of flexion,Warm the site for 10 min before venipuncture,,,,B,Supine for needle phobics prevents vasovagal syncope from anxiety; distraction gum ok but position primary. Elbow 90° std. Warm fragile veins.,regular,,,
