school,exam,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correct_answer,rationale,question_type,image,url,wrong_answer
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,"A patient presents with dysphagia, bilateral submandibular swelling, and elevation and protrusion of the tongue 24 hours after a wisdom tooth extraction. The nurse should suspect",acute thyroiditis.,Ludwig's angina.,streptococcus pharyngitis.,peritonsillar abscess.,,,,B,"Ludwig's angina is a rapidly spreading, potentially life-threatening cellulitis of the submandibular and sublingual spaces, often originating from a dental infection (e.g., wisdom tooth). The classic signs are bilateral submandibular swelling, elevation and protrusion of the tongue (often described as 'woody' induration), dysphagia, and potential airway compromise. Peritonsillar abscess is typically unilateral. Acute thyroiditis involves the thyroid gland, not the submandibular space. Strep pharyngitis does not cause this degree of swelling or tongue elevation.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,A 28-year-old man who has had pain in the left eye for the past 36 hours has a yellow-orange ring on the cornea. The patient's pain is MOST likely due to,subconjunctival hemorrhage.,a chemical burn.,metal fragments.,exposure to ultraviolet light.,,,,D,"A yellow-orange ring on the cornea is pathognomonic for a corneal rust ring, which occurs when an iron-containing metallic foreign body (like from grinding metal) becomes embedded in the cornea and oxidizes. The history of pain for 36 hours suggests a retained foreign body, not just a superficial abrasion. Subconjunctival hemorrhage is painless and red. Chemical burns and UV light exposure (welder's flash) cause diffuse damage, not a discrete ring.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,"A patient has edematous feet with decreased hair growth, brown patches of skin, mottled rubor, and flaking skin on the lower extremities. Legs are warm, with palpable pulses, and capillary refill is less than 3 seconds. The nurse should ask about a history of:",type 2 diabetes mellitus.,longstanding vasculitis.,venous insufficiency.,peripheral arterial disease.,,,,C,"These are classic signs of chronic venous insufficiency (CVI). Venous hypertension leads to edema, stasis dermatitis (brown hemosiderin deposits from RBC breakdown), and skin changes like dryness/flaking. The legs are warm with good pulses because the arterial supply is intact, which rules out peripheral arterial disease (PAD) as the primary cause. PAD presents with cool, pale, hairless limbs with diminished pulses and pain. Diabetes and vasculitis can contribute but are not the most direct cause of this specific presentation.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,Triage of a 70-year-old man who has an acute onset of a severe headache will be MOST affected by which of the following factors?,history of depression,current use of warfarin sodium (Coumadin),photophobia,current use of digoxin (Lanoxin),,,,B,"In triage, the goal is to identify life-threatening conditions. An acute severe headache in an older adult raises concern for an intracranial hemorrhage (e.g., subdural, intracerebral). Current use of warfarin, an anticoagulant, significantly increases the risk and severity of such bleeds. This factor would immediately elevate the patient's triage acuity. Photophobia is associated with migraines or meningitis but is not as high-risk an indicator as anticoagulation. Depression and digoxin use are less directly related to acute headache emergencies.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,A patient with chronic renal failure missed an appointment for dialysis and is now in acute fluid overload. Which of the following nursing interventions should be done FIRST in the management of this patient?,Administer furosemide (Lasix) as ordered.,Place the patient in an upright position.,Administer magnesium sulfate as ordered.,Monitor intake and output.,,,,B,"In acute pulmonary edema from fluid overload, the immediate first action to improve respiratory status is to position the patient upright (high Fowler's). This uses gravity to reduce venous return to the heart (preload) and allows for better lung expansion. This can be done instantly while other interventions (like administering diuretics, which may be less effective in renal failure, or preparing for dialysis) are being organized. Monitoring is ongoing but is not the first therapeutic action.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,Which of the following statements about a nurse's duty to report suspected child abuse is true?,A nurse should be prepared to provide definitive proof of maltreatment before making a report.,A nurse is immune from liability under Good Samaritan legislation.,A nurse is immune from liability if the report is made in good faith.,A nurse should defer to the physician in charge to make the decision.,,,,C,"Mandatory reporters, including nurses, are required by law to report *suspected* child abuse. They do not need definitive proof; a reasonable suspicion is sufficient. Most state laws provide immunity from civil or criminal liability for reports made in good faith, even if the suspicion is later unfounded. Good Samaritan laws typically apply to emergency care provided at the scene, not to mandated reporting duties. The nurse has an independent duty to report and should not defer the decision.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,"Assessment of a patient being treated for a dissecting aortic aneurysm reveals the following: BP 170/100 mm Hg, HR 90 beats/min, RR 24 breaths/min. The FIRST intervention that a nurse should anticipate is administering",nitroglycerin.,diltiazem (Cardizem).,enalapril (Vasotec).,nitroprusside (Nipride).,,,,D,"The primary goals in managing an aortic dissection are to reduce shear stress on the aortic wall by lowering the systolic blood pressure and decreasing the force of ventricular contraction (dP/dt). Nitroprusside is a potent, titratable intravenous vasodilator that is a first-line agent for rapid blood pressure control in this emergency. It is almost always used in conjunction with a beta-blocker (like esmolol) to control heart rate and contractility. Nitroglycerin is more for coronary ischemia and preload reduction. Diltiazem is a calcium channel blocker that can be used. Enalapril is an ACE inhibitor not used for acute management.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,A patient involved in a high-speed motor vehicle crash has an initial blood pressure of 165/89 mm Hg and a heart rate of 110 beats/min. Reassessment reveals the patient is now cool and clammy with an altered mental status and jugular vein distention. The blood pressure has dropped to 80/40 mm Hg and the heart rate is 122 beats/min. The MOST likely reason for this change is,transtentorial herniation.,diaphragmatic rupture.,pericardial tamponade.,flail chest.,,,,C,"This presentation describes Beck's triad (hypotension, JVD, muffled heart sounds - though not listed) and pulsus paradoxus, which is classic for pericardial tamponade. In tamponade, fluid in the pericardial sac compresses the heart, impairing filling and causing a precipitous drop in cardiac output. The initial normal BP may represent a 'lucid interval' or compensated state. The combination of hypotension, JVD (indicative of elevated central venous pressure), and tachycardia in a trauma patient is highly suggestive. Transtentorial herniation causes neurological changes and Cushing's triad (hypertension, bradycardia, irregular respirations). Diaphragmatic rupture and flail chest primarily cause respiratory distress.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,An acute episode of Meniere's disease is generally indicated by,"unilateral sensorineural loss, tinnitus, and episodic vertigo.","dyspnea, diaphoresis, and increased respiratory rate.","excessive thirst, weakness, and dizziness.","fever, vomiting, and abdominal cramps.",,,,A,"Meniere's disease is characterized by a triad of symptoms: episodic vertigo (lasting minutes to hours), unilateral sensorineural hearing loss (often fluctuating), and tinnitus (usually a low-frequency roar). A feeling of aural fullness is also common. The other options describe conditions like anxiety attacks, diabetic emergencies, or gastroenteritis.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,"A patient presents to the emergency department with left-sided facial drooping, weakness in left arm and leg, and difficulty speaking. The emergency nurse should suspect:",hemorrhagic stroke.,atypical migraine.,chronic subdural hematoma.,ischemic stroke.,,,,D,"This patient presents with classic signs of an acute stroke: unilateral facial droop, arm/leg weakness, and speech difficulty (likely aphasia). While these symptoms can occur in both ischemic (85% of strokes) and hemorrhagic strokes, the emergency nurse's initial suspicion should be for an acute ischemic stroke because it has a time-sensitive treatment (fibrinolytics, thrombectomy). Atypical migraine can have neurological symptoms but is less common and not typically this focal. Chronic subdural hematoma has a slower onset. The initial management (CT scan) will differentiate between ischemic and hemorrhagic.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,A detached retina should be suspected if which of the following clinical signs suddenly develops?,photophobia,severe pain,unequal pupils,visual floaters,,,,D,"A sudden increase in floaters (dark spots or strands), flashes of light (photopsia), and a curtain or shadow over the visual field are the classic symptoms of retinal detachment. Photophobia is more common with iritis or corneal injury. Severe pain is typical of acute angle-closure glaucoma or corneal abrasion. Unequal pupils (anisocoria) can be normal or indicate other neurological issues but are not specific to retinal detachment.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,A crying 4-year-old boy presents with significant foreskin edema. A nurse should prepare the child for,a retrograde pyelogram to assess for rupture of the urethra.,retraction of the foreskin to look for encircling hair or string.,WBC with differential and chemistries to assess a cause for the cellulitis.,Doppler evaluation of dorsal artery blood flow.,,,,B,"This describes paraphimosis, a urologic emergency where the retracted foreskin cannot be returned to its normal position, causing constriction and edema of the glans. The priority intervention is manual reduction, which involves gentle compression of the edematous glans and foreskin and then pulling the foreskin forward. Looking for a constricting hair or thread (a 'hair tourniquet') is part of the assessment, especially in infants. If manual reduction fails, emergency dorsal slit procedure may be needed. Imaging and lab work are not first-line for this clear clinical diagnosis.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,"A patient presents unresponsive and cold with a distended abdomen, pale waxy skin, and facial edema. Past medical history includes a thyroidectomy 2 years ago and a recent urinary tract infection. Vital signs are as follows: BP 90/50 mm Hg, HR 42 beats/min, RR 12 breaths/min, T 94.7°F (34.8°C). The nurse suspects",myxedema crisis.,hypoparathyroidism.,thyroid storm.,Hashimoto's thyroiditis.,,,,A,"Myxedema coma/crisis is a life-threatening extreme of hypothyroidism. The clues are: history of thyroidectomy (lack of thyroid hormone), recent infection (common precipitant), profound hypothermia, bradycardia, hypotension, altered mental status, and characteristic skin findings (cool, pale, waxy, edematous). Thyroid storm is the opposite (hyperthermia, tachycardia, hypertension). Hypoparathyroidism causes hypocalcemia (tetany, seizures). Hashimoto's is the autoimmune cause of hypothyroidism but describes the chronic condition, not the acute crisis.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,"In a patient with diabetes insipidus, serum osmolality is",equal to urine osmolality.,decreased.,unchanged.,increased.,,,,D,"Diabetes insipidus (DI) is characterized by the inability to concentrate urine due to a lack of ADH (central DI) or kidney resistance to ADH (nephrogenic DI). This leads to the excretion of large volumes of very dilute urine. The loss of free water causes dehydration and increases the concentration of solutes in the blood, resulting in hypernatremia and an INCREASED serum osmolality (>295 mOsm/kg). Urine osmolality is typically low (<300 mOsm/kg).",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,An early indication of an increase in intracranial pressure is demonstrated by,flexion posturing.,a decrease in heart rate.,"fixed, dilated pupils.",a deterioration in mental status.,,,,D,"The earliest and most sensitive sign of increasing intracranial pressure (ICP) is a change in mental status, such as confusion, restlessness, lethargy, or a decreased level of consciousness. This occurs because the rising pressure impairs cerebral blood flow and brain function. Flexion/extension posturing (decorticate/decerebrate) are late signs of severe brainstem herniation. Cushing's triad (bradycardia, hypertension, irregular respirations) and fixed, dilated pupils are also late, ominous signs indicating imminent herniation.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,The individual MOST likely to commit suicide is the one who,experiences stress resulting from the loss of a loved one.,exhibits an inability to communicate with others.,exhibits a continual pattern of self-destructive behavior.,devises a specific plan using a lethal method.,,,,D,"While all factors are associated with suicide risk, the presence of a specific, lethal plan is one of the strongest predictors of imminent suicide. It moves beyond ideation or general risk factors to concrete intent and means. The other options describe common risk factors or correlates, but a detailed plan with high lethality indicates a higher level of immediate danger.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,A patient has an acute extrapyramidal reaction after taking a 'blue pill.' Therapy has been effective if the,neck spasm is reduced.,amount of drooling is reduced.,patient becomes sedated.,stridor is relieved.,,,,A,"An 'acute dystonic reaction' is a type of extrapyramidal symptom (EPS) often caused by antipsychotics or antiemetics (like metoclopramide). It involves involuntary muscle spasms, commonly of the neck (torticollis), tongue, face, or eyes. The first-line treatment is an anticholinergic/antihistaminic agent like diphenhydramine or benztropine. Therapeutic effectiveness is judged by the resolution of the dystonic spasm. Drooling may also decrease, and sedation is a side effect of the treatment, but relief of the painful, distressing spasm is the primary goal. Stridor is a sign of laryngeal dystonia, a more severe form.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,Which of the following patients is MOST likely to receive immediate hyperbaric oxygen therapy?,a pregnant woman who has a carboxyhemoglobin level of 20%,a 10-year-old child who was involved in a house fire yesterday and continues to have headaches,a smoker who has a carboxyhemoglobin level of 7%,a patient who experiences transient cognitive changes after exposure to carbon monoxide,,,,A,"Hyperbaric oxygen (HBO) therapy for carbon monoxide (CO) poisoning is indicated for severe cases to prevent delayed neurological sequelae. Common criteria include: loss of consciousness, neurological deficits, cardiovascular instability, carboxyhemoglobin (COHb) level >25% (or >20% in pregnant women, due to fetal risk), and sometimes persistent symptoms despite normobaric oxygen. A pregnant woman with a COHb of 20% meets a specific high-risk criterion because CO crosses the placenta and fetal hemoglobin has a higher affinity for CO. Headaches the next day suggest possible delayed sequelae, but acute severe poisoning takes precedence. A COHb of 7% in a smoker may be near baseline. Transient cognitive changes are a consideration, but pregnancy adds urgency.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,A patient with an aortic dissection is being treated with a continuous infusion of esmolol (Brevibloc). The nurse determines the patient's treatment is effective when the patient's systolic blood pressure is,70 mm Hg.,100 mm Hg.,160 mm Hg.,180 mm Hg.,,,,B,"The goal in medical management of aortic dissection is to reduce shear stress on the aortic wall. This is achieved by lowering systolic blood pressure (typically to 100-120 mm Hg) and heart rate (to ~60 bpm). A systolic BP of 70 mm Hg would likely cause hypoperfusion. Systolic BPs of 160 or 180 mm Hg are too high and would perpetuate the dissection. A target around 100 mm Hg is standard, balancing the need to reduce wall stress with maintaining adequate organ perfusion.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,A patient involved in an assault sustains a karate-type blow to the neck. Hoarseness and dyspnea are noted. A nurse should suspect,vocal cord paralysis.,tracheal stenosis.,trauma to the distal bronchus.,laryngeal fracture.,,,,D,"A direct blunt blow to the anterior neck (a 'clothesline' or karate chop injury) can fracture the laryngeal cartilage (thyroid or cricoid). Signs of laryngeal fracture include hoarseness/voice change, dyspnea/stridor, subcutaneous emphysema (crepitus), and tenderness over the larynx. This is an airway emergency. Vocal cord paralysis is more gradual or post-surgical. Tracheal stenosis is a chronic condition. Trauma to the distal bronchus is associated with major chest trauma, not an isolated neck blow.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,A patient has chest wall pain and shortness of breath after being involved in a motor vehicle crash. ECG studies reveal an ST segment elevation. These findings are MOST suggestive of,tension pneumothorax.,pulmonary contusion.,blunt cardiac injury.,cardiac tamponade.,,,,C,"Blunt cardiac injury (myocardial contusion) should be suspected in any patient with significant anterior chest trauma. The classic finding is ST-segment changes or other ECG abnormalities (like arrhythmias) that mimic an acute coronary syndrome. Chest wall pain and dyspnea are common to all the listed injuries. However, ECG changes point directly to cardiac involvement. Tension pneumothorax would show tracheal deviation, unilateral hyperresonance, and shock. Pulmonary contusion causes hypoxemia and fluffy infiltrates on CXR. Cardiac tamponade presents with Beck's triad and electrical alternans on ECG.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,Which of the following findings would MOST significantly increase a patient's potential for wound infection?,The patient's last tetanus immunization was more than 5 years ago.,The patient lost 15 mL of blood from the wound.,The patient takes one asprin each day.,More than 6 hours have passed since the patient was injured.,,,,D,"The time since injury is a major factor in wound infection risk. After 6-12 hours, most wounds are considered contaminated, and the risk of infection increases significantly. For this reason, many lacerations older than 12 hours may not be primarily closed. An outdated tetanus shot is a risk for tetanus, not necessarily for a routine wound infection. A small blood loss (15 mL) or daily aspirin use does not inherently increase infection risk.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,A 10-month-old infant is diagnosed with an intracranial bleed. Which of the following findings should alert a nurse to suspect child maltreatment?,sudden onset of lethargy,parents' inability to console the infant,retinal hemorrhages,presence of bruising on the forehead,,,,C,"While all can be present in an injured infant, retinal hemorrhages in the context of an intracranial bleed (especially subdural hematoma) are a hallmark of abusive head trauma (shaken baby syndrome). They are caused by violent acceleration-deceleration forces and are rarely seen in accidental trauma. A sudden onset of lethargy and inconsolability are concerning but non-specific. Bruising on the forehead is common in toddlers learning to walk from accidental falls.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,Which of the following is MOST consistent with an abusive situation?,"a teenager with a fractured mandible who states, 'I got in a fight.'",an elderly patient who states family members are withholding their money and medications,a toddler with bilateral lower leg bruises in varying stages of healing,an elderly patient with a laceration from a fall in a nursing home,,,,C,"In suspected abuse, certain patterns are red flags. For a toddler, bruises on bilateral lower legs in varying stages of healing are highly suspicious for non-accidental trauma (e.g., repeated grabbing, shaking). Toddlers do get bruises on their shins from falls, but bilateral, multiple-stage bruises are concerning. A teenager with a mandible fracture from a fight may or may not be abuse. An elderly patient reporting financial/medication withholding is a sign of potential elder abuse. A fall in a nursing home could be accidental or neglectful. The toddler's bruising pattern is the most classic physical finding of abuse among the options.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,A 24-year-old woman has left upper quadrant abdominal pain radiating into the left shoulder. The patient is hypotensive and tachycardia despite infusion of 2 L of warmed crystalloids. The nurse should NEXT prepare to administer,additional fluid bolus.,platelets.,packed red blood cells.,fresh-frozen plasma.,,,,C,"This presentation (LUQ pain, Kehr's sign - shoulder pain, hypotension/tachycardia refractory to fluids) is classic for a ruptured spleen. The patient is in hemorrhagic shock. After initial crystalloid resuscitation fails to stabilize the patient, the next step is blood product transfusion. Packed red blood cells (PRBCs) are given to restore oxygen-carrying capacity and volume. Platelets and FFP are used for coagulopathy, which may be part of massive transfusion protocol, but PRBCs are the immediate priority. Additional crystalloid boluses alone would dilute clotting factors and not address the ongoing blood loss.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,Positive end-expiratory pressure (PEEP) is ordered to,prevent pulmonary edema.,prevent the collapse of alveoli.,decrease functional residual capacity.,decrease the ventilation-perfusion ratio.,,,,B,"The primary purpose of PEEP is to maintain a positive pressure in the airways at the end of expiration. This prevents alveolar collapse (atelectasis) and helps keep alveoli open, thereby improving gas exchange by increasing the functional residual capacity (FRC). It does not prevent pulmonary edema (it may help redistribute fluid). It INCREASES FRC. It typically improves the V/Q ratio by opening under-ventilated alveoli.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,A patient presents to the emergency department from a house fire. Which of the following findings would be MOST concerning?,odor of alcohol,blistering to the thumb,deformed ankle,hoarse voice,,,,D,"In burn/inhalation injury patients, airway compromise is the immediate life threat. Hoarseness, stridor, soot in the nares/oropharynx, and singed facial hair indicate upper airway thermal injury or significant smoke inhalation. Swelling can progress rapidly and lead to complete airway obstruction. A hoarse voice is a direct sign of laryngeal edema. While the other findings (alcohol, blister, fracture) require assessment and treatment, they do not represent the same level of imminent, lethal danger as a compromised airway.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,A patient who has received facial sutures should be instructed to have the sutures removed in how many days?,1 to 2,3 to 5,7 to 10,11 to 14,,,,B,"Facial skin has an excellent blood supply and heals quickly. To minimize scarring, sutures on the face are typically removed in 3 to 5 days. Leaving them in longer increases the risk of suture marks ('track marks'). Sutures on other body parts (e.g., extremities, trunk) are left in longer (7-14 days) due to slower healing and higher tension.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,"A patient with a history of penetrating abdominal trauma arrives 2 days after injury with fever, hypotension despite adequate fluid replacement, and generalized edema. Which of the following should be suspected?",continued hypovolemic shock,septic shock,cardiogenic shock,neurogenic shock,,,,B,"The timeline (2 days post-penetrating injury) and symptoms (fever, hypotension refractory to fluids, edema) point to septic shock. Peritonitis and intra-abdominal abscess are common complications. The generalized edema can be due to capillary leak syndrome, a hallmark of systemic inflammatory response in sepsis. Hypovolemic shock would typically present immediately. Cardiogenic shock would involve signs of pump failure (e.g., pulmonary edema). Neurogenic shock presents with bradycardia and warm skin, not fever.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,A patient with a blunt injury to the chest has a traumatic aortic disruption. A nurse should prepare to,assist with gastric decompression.,administer pain relief.,insert a chest tube.,administer fluid resuscitation.,,,,D,Traumatic aortic disruption (often at the ligamentum arteriosum) is a life-threatening injury. Patients often have severe hypotension from massive hemorrhage. Aggressive fluid resuscitation with blood products and crystalloids is critical to maintain perfusion while preparing for definitive surgical repair. Pain management is important but secondary to resuscitation. Chest tube insertion might be needed for associated hemothorax. Gastric decompression is not the primary intervention.,Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,"A 6-week-old infant is brought to the emergency department with lethargy, poor appetite, and a temperature of 102°F (38.8°C) for the past 24 hours. A nurse should prepare to",administer prophylactic anticonvulsants.,sponge the patient with tepid water to reduce fever.,place the patient on contact isolation.,assist the physician with a lumbar puncture.,,,,D,"A febrile infant under 2-3 months of age is considered a 'septic workup' candidate because they are at high risk for serious bacterial infections (meningitis, UTI, bacteremia) due to an immature immune system. The standard workup includes blood cultures, urine studies, and often a lumbar puncture (LP) to rule out meningitis. Antipyretics (not tepid sponging first-line) are given. Anticonvulsants are not prophylactic. Isolation is not indicated without a specific contagious diagnosis.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,A patient with anorexia nervosa presents complaining of muscle weakness and cramps. A nurse should anticipate the need for,a 2 L IV bolus of D5 0.45 NS.,administration of a muscle relaxant.,cardiac monitoring.,NSAIDs.,,,,C,"Patients with severe anorexia nervosa are at extreme risk for electrolyte imbalances due to malnutrition and purging behaviors. Hypokalemia, hypophosphatemia, and hypomagnesemia are common and can cause muscle weakness, cramps, and, most critically, life-threatening cardiac arrhythmias (e.g., prolonged QT interval, torsades de pointes). Therefore, cardiac monitoring is essential. Fluids may be needed but must be given cautiously (risk of refeeding syndrome). Muscle relaxants and NSAIDs do not address the underlying electrolyte disturbance.",Regular,,,
